id,path,label
ASPQCVIM,./train/ASPQCVIM.ogg,fake
PASJQFFL,./train/PASJQFFL.ogg,real
OYOSRNGL,./train/OYOSRNGL.ogg,fake
UJIMJYGP,./train/UJIMJYGP.ogg,fake
BFDXMYVR,./train/BFDXMYVR.ogg,fake
NCKVPMFA,./train/NCKVPMFA.ogg,fake
PPOFMSAZ,./train/PPOFMSAZ.ogg,real
QLNNUAJC,./train/QLNNUAJC.ogg,fake
EBHSTPGN,./train/EBHSTPGN.ogg,real
XCPGSQLF,./train/XCPGSQLF.ogg,real
BWWXJRZD,./train/BWWXJRZD.ogg,fake
IQKUGVSJ,./train/IQKUGVSJ.ogg,real
SQPJIORK,./train/SQPJIORK.ogg,real
STOYPBTY,./train/STOYPBTY.ogg,fake
INCZRNYL,./train/INCZRNYL.ogg,fake
GPIMQLAJ,./train/GPIMQLAJ.ogg,fake
AIBTGPHR,./train/AIBTGPHR.ogg,real
XRGXYWHM,./train/XRGXYWHM.ogg,real
BDNWZOMB,./train/BDNWZOMB.ogg,real
MPAHLVBW,./train/MPAHLVBW.ogg,real
QVAQHSLC,./train/QVAQHSLC.ogg,real
LRVVRRPA,./train/LRVVRRPA.ogg,fake
EYENOSEJ,./train/EYENOSEJ.ogg,fake
OBRLIVJO,./train/OBRLIVJO.ogg,fake
DQTJWHIC,./train/DQTJWHIC.ogg,fake
KLZJDSSR,./train/KLZJDSSR.ogg,real
XRIYQGHX,./train/XRIYQGHX.ogg,real
MGYXLIEL,./train/MGYXLIEL.ogg,fake
BVFKHJUJ,./train/BVFKHJUJ.ogg,fake
AQLCYOUN,./train/AQLCYOUN.ogg,fake
LSRMLTOB,./train/LSRMLTOB.ogg,real
HXQBDFVR,./train/HXQBDFVR.ogg,fake
QTIWTCRQ,./train/QTIWTCRQ.ogg,real
YENZVYHR,./train/YENZVYHR.ogg,real
MOMSABDG,./train/MOMSABDG.ogg,real
XZGACFIE,./train/XZGACFIE.ogg,fake
UGXYOGHY,./train/UGXYOGHY.ogg,real
LKJEQLJH,./train/LKJEQLJH.ogg,fake
DVWJJLSJ,./train/DVWJJLSJ.ogg,real
ECHYDNKI,./train/ECHYDNKI.ogg,real
VPVJEIIK,./train/VPVJEIIK.ogg,fake
MVPHJYMD,./train/MVPHJYMD.ogg,fake
BCOGUOVK,./train/BCOGUOVK.ogg,fake
VPYDJPJS,./train/VPYDJPJS.ogg,real
ACWCEZKR,./train/ACWCEZKR.ogg,real
QMAFGDCE,./train/QMAFGDCE.ogg,real
KNZRQSQQ,./train/KNZRQSQQ.ogg,fake
VRGOIJXC,./train/VRGOIJXC.ogg,fake
YEIYBNHL,./train/YEIYBNHL.ogg,fake
SHUNHWTM,./train/SHUNHWTM.ogg,real
LDPXWFHP,./train/LDPXWFHP.ogg,fake
XMOYAXBL,./train/XMOYAXBL.ogg,real
SBNMWOTX,./train/SBNMWOTX.ogg,real
EFQFJIZM,./train/EFQFJIZM.ogg,real
VFWRHNKW,./train/VFWRHNKW.ogg,real
OBJMIILC,./train/OBJMIILC.ogg,fake
MGXRJKWD,./train/MGXRJKWD.ogg,fake
GITQQCNG,./train/GITQQCNG.ogg,real
RNVEJFGJ,./train/RNVEJFGJ.ogg,fake
SQKYQUXW,./train/SQKYQUXW.ogg,fake
EGYRAVWU,./train/EGYRAVWU.ogg,fake
HPABCZMP,./train/HPABCZMP.ogg,fake
GXVLKZRH,./train/GXVLKZRH.ogg,fake
LHERQILE,./train/LHERQILE.ogg,fake
RBIDUEDL,./train/RBIDUEDL.ogg,real
LVNMEPHZ,./train/LVNMEPHZ.ogg,real
QSOEGZHE,./train/QSOEGZHE.ogg,fake
QISAFUHR,./train/QISAFUHR.ogg,fake
NJJJOXWA,./train/NJJJOXWA.ogg,fake
JKDXTURN,./train/JKDXTURN.ogg,real
YRFTPEDB,./train/YRFTPEDB.ogg,real
LYUGRRZW,./train/LYUGRRZW.ogg,fake
TOTICZJW,./train/TOTICZJW.ogg,real
SGKQYANJ,./train/SGKQYANJ.ogg,fake
GKXSJXBK,./train/GKXSJXBK.ogg,fake
NYQUIRSJ,./train/NYQUIRSJ.ogg,real
BITXQQOT,./train/BITXQQOT.ogg,real
FXEPJLMI,./train/FXEPJLMI.ogg,real
SWOFXBWC,./train/SWOFXBWC.ogg,fake
ILUEQLED,./train/ILUEQLED.ogg,fake
AVJXACDU,./train/AVJXACDU.ogg,real
RXJCAFVK,./train/RXJCAFVK.ogg,fake
YLKIZIFJ,./train/YLKIZIFJ.ogg,fake
YRBPPLZG,./train/YRBPPLZG.ogg,fake
XCGNBBES,./train/XCGNBBES.ogg,real
ORNFSYCV,./train/ORNFSYCV.ogg,real
CRUCPZOX,./train/CRUCPZOX.ogg,fake
QGFWXUFK,./train/QGFWXUFK.ogg,fake
QBUZCMOZ,./train/QBUZCMOZ.ogg,fake
CUMITHFJ,./train/CUMITHFJ.ogg,real
FWBUNHHW,./train/FWBUNHHW.ogg,fake
DVAPZFNU,./train/DVAPZFNU.ogg,fake
ZLHDKJWL,./train/ZLHDKJWL.ogg,fake
HQRCSTZQ,./train/HQRCSTZQ.ogg,real
RXSHMBDF,./train/RXSHMBDF.ogg,real
FALOWOZP,./train/FALOWOZP.ogg,real
JNFZIGAS,./train/JNFZIGAS.ogg,fake
NBKFSDJQ,./train/NBKFSDJQ.ogg,real
GBPSPFBA,./train/GBPSPFBA.ogg,real
ZTNWWEEO,./train/ZTNWWEEO.ogg,real
UQQXQRMD,./train/UQQXQRMD.ogg,real
FYPKOCXP,./train/FYPKOCXP.ogg,real
FSVJIUKS,./train/FSVJIUKS.ogg,real
HOLMWHCI,./train/HOLMWHCI.ogg,real
LDBKXPLG,./train/LDBKXPLG.ogg,fake
RMBYMIOT,./train/RMBYMIOT.ogg,real
KQGXEKSW,./train/KQGXEKSW.ogg,real
MHTFEYON,./train/MHTFEYON.ogg,real
ABTLKJXD,./train/ABTLKJXD.ogg,fake
WKEBMFVS,./train/WKEBMFVS.ogg,fake
XVNXYAWQ,./train/XVNXYAWQ.ogg,real
ZGKLNTDQ,./train/ZGKLNTDQ.ogg,fake
MFOPFRDI,./train/MFOPFRDI.ogg,real
QCLZIRHD,./train/QCLZIRHD.ogg,real
JKSZDBOS,./train/JKSZDBOS.ogg,fake
BPUBMEJY,./train/BPUBMEJY.ogg,real
OGJKCDFI,./train/OGJKCDFI.ogg,fake
WOKTIPGE,./train/WOKTIPGE.ogg,real
OQOQAVDA,./train/OQOQAVDA.ogg,real
AJWWROIZ,./train/AJWWROIZ.ogg,real
ZQSBONYS,./train/ZQSBONYS.ogg,fake
QCWQFYYN,./train/QCWQFYYN.ogg,fake
IUSAUUZJ,./train/IUSAUUZJ.ogg,fake
FSLXZIJL,./train/FSLXZIJL.ogg,real
KLQODYUU,./train/KLQODYUU.ogg,fake
EEJUFTOK,./train/EEJUFTOK.ogg,real
JCJDFWRK,./train/JCJDFWRK.ogg,real
CSEAGNGU,./train/CSEAGNGU.ogg,fake
VWXQMGHG,./train/VWXQMGHG.ogg,fake
RBEUYIRG,./train/RBEUYIRG.ogg,fake
XFHGGWHQ,./train/XFHGGWHQ.ogg,real
MTTMRAKL,./train/MTTMRAKL.ogg,real
OLBJYPKW,./train/OLBJYPKW.ogg,fake
WLOTKPMO,./train/WLOTKPMO.ogg,real
ELVQFZMV,./train/ELVQFZMV.ogg,real
UIZGXZQV,./train/UIZGXZQV.ogg,real
TSJTNSMG,./train/TSJTNSMG.ogg,real
TGGUABIE,./train/TGGUABIE.ogg,fake
XJNIKGPZ,./train/XJNIKGPZ.ogg,fake
MZLYJRZB,./train/MZLYJRZB.ogg,fake
HKSWHFWD,./train/HKSWHFWD.ogg,fake
GEHBIDKX,./train/GEHBIDKX.ogg,fake
MMEDLNUE,./train/MMEDLNUE.ogg,real
QAQPSTKP,./train/QAQPSTKP.ogg,real
YQTDIZSZ,./train/YQTDIZSZ.ogg,fake
NLQIQMSY,./train/NLQIQMSY.ogg,real
ARYFSIEC,./train/ARYFSIEC.ogg,real
FCFRSUQY,./train/FCFRSUQY.ogg,fake
WFTITJBK,./train/WFTITJBK.ogg,fake
CXHAKELE,./train/CXHAKELE.ogg,real
VUJZLVVV,./train/VUJZLVVV.ogg,fake
SDXTQYXA,./train/SDXTQYXA.ogg,fake
MSDLAZRI,./train/MSDLAZRI.ogg,fake
BXOQEXUZ,./train/BXOQEXUZ.ogg,fake
BWWYBVXP,./train/BWWYBVXP.ogg,real
RNEUVEUY,./train/RNEUVEUY.ogg,fake
OGPFQKHT,./train/OGPFQKHT.ogg,fake
DRRSQIWO,./train/DRRSQIWO.ogg,real
YAMMNCDZ,./train/YAMMNCDZ.ogg,fake
GHAFOYJL,./train/GHAFOYJL.ogg,fake
EYAZAQKP,./train/EYAZAQKP.ogg,real
RHFZAHAA,./train/RHFZAHAA.ogg,real
BTAOZFEJ,./train/BTAOZFEJ.ogg,fake
IRQMYSFP,./train/IRQMYSFP.ogg,fake
QDTEBFSE,./train/QDTEBFSE.ogg,real
TWTPUKNQ,./train/TWTPUKNQ.ogg,real
BCFWSMIO,./train/BCFWSMIO.ogg,real
CXEJRNVH,./train/CXEJRNVH.ogg,fake
XLMKSRQJ,./train/XLMKSRQJ.ogg,real
HXCLJCSW,./train/HXCLJCSW.ogg,real
ACOYEPCS,./train/ACOYEPCS.ogg,real
BCPCOJBI,./train/BCPCOJBI.ogg,fake
SROPXCCT,./train/SROPXCCT.ogg,fake
GHEKMEBX,./train/GHEKMEBX.ogg,fake
QZROWZQR,./train/QZROWZQR.ogg,fake
BSHXDJLP,./train/BSHXDJLP.ogg,fake
LHVAFUAY,./train/LHVAFUAY.ogg,fake
FZQWBMMH,./train/FZQWBMMH.ogg,real
QLPYAIZN,./train/QLPYAIZN.ogg,fake
RLAGINUB,./train/RLAGINUB.ogg,real
ZYYWMTRE,./train/ZYYWMTRE.ogg,real
AXEQGUXA,./train/AXEQGUXA.ogg,fake
HHKZAIVY,./train/HHKZAIVY.ogg,fake
QIEQBDTO,./train/QIEQBDTO.ogg,real
MJNQNYDP,./train/MJNQNYDP.ogg,fake
TMXFCIQY,./train/TMXFCIQY.ogg,real
LSWFIQVC,./train/LSWFIQVC.ogg,fake
AJLPHOXD,./train/AJLPHOXD.ogg,fake
YDGAXXMY,./train/YDGAXXMY.ogg,real
RYKNMQPB,./train/RYKNMQPB.ogg,fake
NXTVTFGA,./train/NXTVTFGA.ogg,real
FLNGEAWA,./train/FLNGEAWA.ogg,real
LTUTKUDE,./train/LTUTKUDE.ogg,fake
UDCQWHSA,./train/UDCQWHSA.ogg,fake
OTHPEGGL,./train/OTHPEGGL.ogg,fake
JWTTLCSC,./train/JWTTLCSC.ogg,fake
HNRDWTNN,./train/HNRDWTNN.ogg,real
SJQMXXOW,./train/SJQMXXOW.ogg,fake
YZAKOZPY,./train/YZAKOZPY.ogg,fake
ELUKVPWE,./train/ELUKVPWE.ogg,real
PFUJLRWI,./train/PFUJLRWI.ogg,real
SOUFFFPU,./train/SOUFFFPU.ogg,fake
GLUTZIOR,./train/GLUTZIOR.ogg,real
JJPNRCKP,./train/JJPNRCKP.ogg,real
NSLSOSJQ,./train/NSLSOSJQ.ogg,fake
DACVXQYR,./train/DACVXQYR.ogg,real
WZENUCHT,./train/WZENUCHT.ogg,real
QIRVIJQX,./train/QIRVIJQX.ogg,real
BSEBLSNV,./train/BSEBLSNV.ogg,fake
OCESHBYP,./train/OCESHBYP.ogg,real
TJTLWRBT,./train/TJTLWRBT.ogg,fake
WOMFYVLY,./train/WOMFYVLY.ogg,real
KVIFUBEU,./train/KVIFUBEU.ogg,fake
MADPPVEC,./train/MADPPVEC.ogg,fake
PHARDARQ,./train/PHARDARQ.ogg,fake
ECVSNCGX,./train/ECVSNCGX.ogg,real
BKPEOXKW,./train/BKPEOXKW.ogg,real
HCVZNHRJ,./train/HCVZNHRJ.ogg,fake
FDUVEWSF,./train/FDUVEWSF.ogg,real
HJVNXQKY,./train/HJVNXQKY.ogg,fake
NKIDNVLV,./train/NKIDNVLV.ogg,fake
LYKRCAZJ,./train/LYKRCAZJ.ogg,fake
IXABYGPT,./train/IXABYGPT.ogg,fake
YIIDDXAX,./train/YIIDDXAX.ogg,real
YPRNBBXM,./train/YPRNBBXM.ogg,real
UAEPAGTY,./train/UAEPAGTY.ogg,real
QOQSTUWI,./train/QOQSTUWI.ogg,real
VHNYGJUW,./train/VHNYGJUW.ogg,fake
RUFJRXGL,./train/RUFJRXGL.ogg,fake
GHXMRJSW,./train/GHXMRJSW.ogg,real
LOQBVKZH,./train/LOQBVKZH.ogg,fake
JMKJMRQZ,./train/JMKJMRQZ.ogg,real
GIBPPMTN,./train/GIBPPMTN.ogg,real
ENYFSHAB,./train/ENYFSHAB.ogg,fake
JRCPCNRL,./train/JRCPCNRL.ogg,fake
OEVKKJWY,./train/OEVKKJWY.ogg,real
QHMNSYZZ,./train/QHMNSYZZ.ogg,fake
HTXJNSME,./train/HTXJNSME.ogg,fake
MJROZWVH,./train/MJROZWVH.ogg,real
MBDAOOOT,./train/MBDAOOOT.ogg,real
QZBEYZGT,./train/QZBEYZGT.ogg,real
TRQAOBNG,./train/TRQAOBNG.ogg,fake
ZOGEHLNY,./train/ZOGEHLNY.ogg,real
MRQKDHKM,./train/MRQKDHKM.ogg,real
HPUZKSPL,./train/HPUZKSPL.ogg,real
YTEMBXQY,./train/YTEMBXQY.ogg,real
FWHURCTF,./train/FWHURCTF.ogg,fake
GHSCNWHW,./train/GHSCNWHW.ogg,fake
BDIGGTFJ,./train/BDIGGTFJ.ogg,real
CYMQYKSB,./train/CYMQYKSB.ogg,real
OKOFCBSP,./train/OKOFCBSP.ogg,fake
YMHMAYST,./train/YMHMAYST.ogg,real
EMWBOXPO,./train/EMWBOXPO.ogg,real
RFIWUMMA,./train/RFIWUMMA.ogg,fake
ABOQWAGI,./train/ABOQWAGI.ogg,real
FHPLZWYA,./train/FHPLZWYA.ogg,real
UDYEDWCI,./train/UDYEDWCI.ogg,real
HTXELCAG,./train/HTXELCAG.ogg,fake
UCRDYTPW,./train/UCRDYTPW.ogg,fake
KAHEANOS,./train/KAHEANOS.ogg,fake
PVOYEUAR,./train/PVOYEUAR.ogg,real
NXIMQPRG,./train/NXIMQPRG.ogg,real
AUNRFQGX,./train/AUNRFQGX.ogg,real
WAWCNTFP,./train/WAWCNTFP.ogg,real
XXRREDIH,./train/XXRREDIH.ogg,fake
YXQSODXK,./train/YXQSODXK.ogg,real
GTTZDWZN,./train/GTTZDWZN.ogg,real
ZSPWVXUZ,./train/ZSPWVXUZ.ogg,real
QZYHPNMB,./train/QZYHPNMB.ogg,real
CPIPJFLJ,./train/CPIPJFLJ.ogg,real
NPHOZSAQ,./train/NPHOZSAQ.ogg,real
YVKVQPTI,./train/YVKVQPTI.ogg,fake
JVMGFBGJ,./train/JVMGFBGJ.ogg,fake
XAUXQXTR,./train/XAUXQXTR.ogg,fake
OCLYSCBE,./train/OCLYSCBE.ogg,fake
PZZKLGVZ,./train/PZZKLGVZ.ogg,real
RTXTUCXB,./train/RTXTUCXB.ogg,fake
LDXBMSEY,./train/LDXBMSEY.ogg,real
LLUOFXFR,./train/LLUOFXFR.ogg,real
JNYLWOWJ,./train/JNYLWOWJ.ogg,fake
COYDVXRM,./train/COYDVXRM.ogg,fake
IGVYYXVW,./train/IGVYYXVW.ogg,fake
MJYRSLEE,./train/MJYRSLEE.ogg,fake
QEAHGVVV,./train/QEAHGVVV.ogg,fake
OVFPTBPT,./train/OVFPTBPT.ogg,real
NGMGPDND,./train/NGMGPDND.ogg,real
JAIFRWFX,./train/JAIFRWFX.ogg,fake
CCVZEUSC,./train/CCVZEUSC.ogg,fake
RXSWNKZH,./train/RXSWNKZH.ogg,real
YBRBKOLG,./train/YBRBKOLG.ogg,real
BWJMQHHI,./train/BWJMQHHI.ogg,fake
LYCIOJZK,./train/LYCIOJZK.ogg,real
LXGBCTTD,./train/LXGBCTTD.ogg,fake
YZHSJIZB,./train/YZHSJIZB.ogg,fake
LPBNZRNY,./train/LPBNZRNY.ogg,real
XXCBAUJL,./train/XXCBAUJL.ogg,fake
JACFMHCC,./train/JACFMHCC.ogg,real
NCQBGTYJ,./train/NCQBGTYJ.ogg,real
THNPZOPJ,./train/THNPZOPJ.ogg,fake
BZZASBPZ,./train/BZZASBPZ.ogg,fake
KBXEXVPC,./train/KBXEXVPC.ogg,fake
TNAWOARC,./train/TNAWOARC.ogg,real
LNCRPVLA,./train/LNCRPVLA.ogg,real
MUSLMLLV,./train/MUSLMLLV.ogg,fake
FRLYCPQX,./train/FRLYCPQX.ogg,fake
PBRYCBXP,./train/PBRYCBXP.ogg,fake
BFBVAWPW,./train/BFBVAWPW.ogg,real
SVKPQSEW,./train/SVKPQSEW.ogg,real
IHFRLXFL,./train/IHFRLXFL.ogg,fake
KHAVWKBO,./train/KHAVWKBO.ogg,fake
DPFBIAYR,./train/DPFBIAYR.ogg,real
OYUMOYAK,./train/OYUMOYAK.ogg,fake
KTSXKZHL,./train/KTSXKZHL.ogg,fake
DCEDHVWI,./train/DCEDHVWI.ogg,fake
DNABWMJM,./train/DNABWMJM.ogg,fake
MYUQBQWO,./train/MYUQBQWO.ogg,fake
MJCDIHPA,./train/MJCDIHPA.ogg,real
GHJYGOXQ,./train/GHJYGOXQ.ogg,real
LCWRWWVJ,./train/LCWRWWVJ.ogg,fake
KDSJPJJI,./train/KDSJPJJI.ogg,fake
UUJFBRVB,./train/UUJFBRVB.ogg,fake
WTOCMRJD,./train/WTOCMRJD.ogg,real
RLDOWPVG,./train/RLDOWPVG.ogg,fake
OFWVTWUR,./train/OFWVTWUR.ogg,real
CHSMOOLL,./train/CHSMOOLL.ogg,real
YPJXELAF,./train/YPJXELAF.ogg,real
NAIXYKRQ,./train/NAIXYKRQ.ogg,real
MIZXWEOD,./train/MIZXWEOD.ogg,fake
PTVHLLQF,./train/PTVHLLQF.ogg,real
KPEZYDLR,./train/KPEZYDLR.ogg,real
BCGWFZXQ,./train/BCGWFZXQ.ogg,real
MQWZUUHY,./train/MQWZUUHY.ogg,real
XPLVPOXE,./train/XPLVPOXE.ogg,fake
VJTSHHGJ,./train/VJTSHHGJ.ogg,fake
KTRXEIGF,./train/KTRXEIGF.ogg,fake
HIMKRVMY,./train/HIMKRVMY.ogg,fake
PEPPHMNP,./train/PEPPHMNP.ogg,real
AWYUUHKH,./train/AWYUUHKH.ogg,real
CMVDRRZG,./train/CMVDRRZG.ogg,real
MLPZBAXH,./train/MLPZBAXH.ogg,fake
GLYBDWFQ,./train/GLYBDWFQ.ogg,fake
SLNMIBPE,./train/SLNMIBPE.ogg,fake
OYEGUBMJ,./train/OYEGUBMJ.ogg,fake
VRJMXQAT,./train/VRJMXQAT.ogg,fake
KAWWRHJG,./train/KAWWRHJG.ogg,fake
LJJPLBRQ,./train/LJJPLBRQ.ogg,real
UFANUFVT,./train/UFANUFVT.ogg,fake
RRUJBLNP,./train/RRUJBLNP.ogg,real
JAFJDASQ,./train/JAFJDASQ.ogg,real
QAUTUUII,./train/QAUTUUII.ogg,fake
GKJGKNFF,./train/GKJGKNFF.ogg,real
BCCFESPK,./train/BCCFESPK.ogg,real
AATTJCGE,./train/AATTJCGE.ogg,real
FIBSPAIN,./train/FIBSPAIN.ogg,fake
RNUZVXFX,./train/RNUZVXFX.ogg,real
MWEQWHMF,./train/MWEQWHMF.ogg,fake
FUFGXIER,./train/FUFGXIER.ogg,fake
QPTGVLAN,./train/QPTGVLAN.ogg,real
SMXLWSMT,./train/SMXLWSMT.ogg,real
XXZUJYZA,./train/XXZUJYZA.ogg,fake
WPOSQKCF,./train/WPOSQKCF.ogg,fake
WWTIIKDU,./train/WWTIIKDU.ogg,fake
NELDOTIM,./train/NELDOTIM.ogg,fake
RMCHIHDZ,./train/RMCHIHDZ.ogg,real
LDQJJTRL,./train/LDQJJTRL.ogg,real
MJNOCWPJ,./train/MJNOCWPJ.ogg,real
SZEOKZVV,./train/SZEOKZVV.ogg,real
GCSDWUGF,./train/GCSDWUGF.ogg,real
FFLRQBNB,./train/FFLRQBNB.ogg,fake
PDTEEPXF,./train/PDTEEPXF.ogg,fake
TLNJVIKC,./train/TLNJVIKC.ogg,real
MZFIPGFD,./train/MZFIPGFD.ogg,fake
GYCFXAZX,./train/GYCFXAZX.ogg,fake
EQDATOGN,./train/EQDATOGN.ogg,fake
VUWXTENR,./train/VUWXTENR.ogg,fake
ZFKYFWYV,./train/ZFKYFWYV.ogg,fake
PTJJHHUK,./train/PTJJHHUK.ogg,real
HHXJGYDW,./train/HHXJGYDW.ogg,real
OERQUXDQ,./train/OERQUXDQ.ogg,fake
NJEPTWJL,./train/NJEPTWJL.ogg,fake
SDNROAMB,./train/SDNROAMB.ogg,fake
PLAQHZZC,./train/PLAQHZZC.ogg,real
VCYYCPER,./train/VCYYCPER.ogg,fake
ZSCVHWID,./train/ZSCVHWID.ogg,real
VHQSEPPB,./train/VHQSEPPB.ogg,real
JOLHEABX,./train/JOLHEABX.ogg,fake
BUIKKBZF,./train/BUIKKBZF.ogg,real
NCETPIBG,./train/NCETPIBG.ogg,fake
VSDYFCCS,./train/VSDYFCCS.ogg,fake
AWVBTBSR,./train/AWVBTBSR.ogg,real
ZFCEWLMG,./train/ZFCEWLMG.ogg,fake
CFCESXKG,./train/CFCESXKG.ogg,fake
YYFOFSXE,./train/YYFOFSXE.ogg,fake
VHTVIKPE,./train/VHTVIKPE.ogg,real
XHZQYQDW,./train/XHZQYQDW.ogg,real
WAEGDIFJ,./train/WAEGDIFJ.ogg,fake
WKCZWZSO,./train/WKCZWZSO.ogg,fake
ZNJWLWCV,./train/ZNJWLWCV.ogg,real
DHSZFKXK,./train/DHSZFKXK.ogg,real
BHRWKIYA,./train/BHRWKIYA.ogg,real
LPGZYVFH,./train/LPGZYVFH.ogg,real
MHQJEKLF,./train/MHQJEKLF.ogg,real
VMTUKYXY,./train/VMTUKYXY.ogg,real
XCGBUDRQ,./train/XCGBUDRQ.ogg,fake
JAYAFURJ,./train/JAYAFURJ.ogg,real
ZTEVQALC,./train/ZTEVQALC.ogg,fake
AYOWCSSG,./train/AYOWCSSG.ogg,fake
QTMQBSNP,./train/QTMQBSNP.ogg,fake
LUERZSKQ,./train/LUERZSKQ.ogg,fake
NUCJWOUG,./train/NUCJWOUG.ogg,fake
CYHILZQQ,./train/CYHILZQQ.ogg,real
JWIOUROF,./train/JWIOUROF.ogg,fake
RKHVYDRK,./train/RKHVYDRK.ogg,real
JQDXQTEV,./train/JQDXQTEV.ogg,fake
BMWUSGIS,./train/BMWUSGIS.ogg,real
YJHBMFLG,./train/YJHBMFLG.ogg,real
MVQCOPEF,./train/MVQCOPEF.ogg,fake
FUUKJBEF,./train/FUUKJBEF.ogg,real
HEJCPXUT,./train/HEJCPXUT.ogg,fake
TBRUDNFS,./train/TBRUDNFS.ogg,real
WKNFPYFJ,./train/WKNFPYFJ.ogg,fake
AXEYNYLP,./train/AXEYNYLP.ogg,fake
KSEPJHSL,./train/KSEPJHSL.ogg,real
XETLWQRP,./train/XETLWQRP.ogg,real
GEZIYUPD,./train/GEZIYUPD.ogg,fake
WCLUAXAU,./train/WCLUAXAU.ogg,fake
GXSGWUEL,./train/GXSGWUEL.ogg,fake
CNUFWNES,./train/CNUFWNES.ogg,fake
CRGURJZA,./train/CRGURJZA.ogg,fake
DZGVLAOY,./train/DZGVLAOY.ogg,real
KCFJSNUH,./train/KCFJSNUH.ogg,fake
MNVYYXMS,./train/MNVYYXMS.ogg,fake
DQTFISAA,./train/DQTFISAA.ogg,real
XJSPTNXM,./train/XJSPTNXM.ogg,real
LUGUCDFZ,./train/LUGUCDFZ.ogg,real
PDQVXJJK,./train/PDQVXJJK.ogg,real
RVXLHSEW,./train/RVXLHSEW.ogg,real
QIKUKHIA,./train/QIKUKHIA.ogg,fake
SDJIICQR,./train/SDJIICQR.ogg,real
EPALHTQC,./train/EPALHTQC.ogg,fake
QSGJVUXC,./train/QSGJVUXC.ogg,real
NTCJIGLZ,./train/NTCJIGLZ.ogg,fake
OVUZWYEK,./train/OVUZWYEK.ogg,fake
VANVJKZJ,./train/VANVJKZJ.ogg,real
CDDIOKRQ,./train/CDDIOKRQ.ogg,fake
HOAAMSEJ,./train/HOAAMSEJ.ogg,real
GYBFFUUM,./train/GYBFFUUM.ogg,fake
JCNWXOHV,./train/JCNWXOHV.ogg,fake
AFTKYLGZ,./train/AFTKYLGZ.ogg,fake
FOAEMWVV,./train/FOAEMWVV.ogg,real
LNLYEFIM,./train/LNLYEFIM.ogg,fake
ANFIYYHS,./train/ANFIYYHS.ogg,real
BPBPIMQV,./train/BPBPIMQV.ogg,real
LCYEDJWC,./train/LCYEDJWC.ogg,real
CRPGNMCU,./train/CRPGNMCU.ogg,real
MNCFMOOF,./train/MNCFMOOF.ogg,fake
MHNLEGEN,./train/MHNLEGEN.ogg,fake
AMHKANKG,./train/AMHKANKG.ogg,real
FXCUDTTO,./train/FXCUDTTO.ogg,real
ILPCGWRN,./train/ILPCGWRN.ogg,real
GDVHMTMZ,./train/GDVHMTMZ.ogg,real
FVFDBCGQ,./train/FVFDBCGQ.ogg,real
CCJXDLSL,./train/CCJXDLSL.ogg,real
ASTZYHTA,./train/ASTZYHTA.ogg,real
AOWZOYYK,./train/AOWZOYYK.ogg,fake
BEDSISOE,./train/BEDSISOE.ogg,real
ATHOOUFY,./train/ATHOOUFY.ogg,fake
XNEJLUTD,./train/XNEJLUTD.ogg,fake
YJUQIMPU,./train/YJUQIMPU.ogg,fake
QMEWUXJY,./train/QMEWUXJY.ogg,fake
WNWURJDW,./train/WNWURJDW.ogg,fake
GUZQTTMO,./train/GUZQTTMO.ogg,fake
JRTBFFWA,./train/JRTBFFWA.ogg,fake
MCCQVXKA,./train/MCCQVXKA.ogg,fake
TNJWLXCQ,./train/TNJWLXCQ.ogg,fake
MYVVPORY,./train/MYVVPORY.ogg,fake
RXIRBAGM,./train/RXIRBAGM.ogg,real
NABKBYTI,./train/NABKBYTI.ogg,real
PQQRTDDK,./train/PQQRTDDK.ogg,real
ACVBIICI,./train/ACVBIICI.ogg,real
VUQZIJQO,./train/VUQZIJQO.ogg,real
VUQDEGUN,./train/VUQDEGUN.ogg,real
XOURRSWQ,./train/XOURRSWQ.ogg,real
HZGGRPDE,./train/HZGGRPDE.ogg,fake
IOFYLZFQ,./train/IOFYLZFQ.ogg,fake
DIGQXDBV,./train/DIGQXDBV.ogg,fake
CNTFJMTE,./train/CNTFJMTE.ogg,fake
SDXFEHZF,./train/SDXFEHZF.ogg,real
ECRTMVIV,./train/ECRTMVIV.ogg,real
WSWQPUWF,./train/WSWQPUWF.ogg,real
YSBBQXJS,./train/YSBBQXJS.ogg,real
NFPFAFHK,./train/NFPFAFHK.ogg,fake
NJLOYQPY,./train/NJLOYQPY.ogg,fake
YUYOTHUX,./train/YUYOTHUX.ogg,real
BXHNYLVE,./train/BXHNYLVE.ogg,fake
LMCWVQFY,./train/LMCWVQFY.ogg,fake
CLMPDQRS,./train/CLMPDQRS.ogg,real
PXMAAIHM,./train/PXMAAIHM.ogg,fake
BUMJTYVF,./train/BUMJTYVF.ogg,real
RRORTSGG,./train/RRORTSGG.ogg,fake
TNUDMMMO,./train/TNUDMMMO.ogg,real
AMQIPHFO,./train/AMQIPHFO.ogg,fake
SWZSMMMT,./train/SWZSMMMT.ogg,real
BJMEZQPX,./train/BJMEZQPX.ogg,real
XVRIQLSP,./train/XVRIQLSP.ogg,real
MUMMOJJK,./train/MUMMOJJK.ogg,fake
QDTCNFYY,./train/QDTCNFYY.ogg,fake
EZSYOTIA,./train/EZSYOTIA.ogg,real
HIYAFADL,./train/HIYAFADL.ogg,real
